Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MeanWorkingHours,WorkDays,OverTimeFrequency
30,No,Non-Travel,Research & Development,2,4,Other,3614,Male,1,Research Scientist,Single,20960,7.0,11,3,10.0,2,8,1,7,3,3,3.0,3.0,3.0,9.523287037037038,234,1.0
29,Yes,Travel_Rarely,Research & Development,29,4,Technical Degree,3615,Female,1,Sales Representative,Divorced,28860,3.0,13,0,10.0,4,7,7,7,3,3,2.0,3.0,3.0,8.415431074227754,241,0.9045643153526971
28,No,Travel_Rarely,Sales,1,4,Life Sciences,3616,Female,2,Sales Representative,Single,20330,2.0,15,1,5.0,5,3,1,2,3,3,4.0,1.0,2.0,6.853197374589779,237,0.0
25,No,Travel_Rarely,Research & Development,18,2,Life Sciences,3617,Male,1,Research Scientist,Single,36220,1.0,25,0,2.0,0,2,2,1,3,4,4.0,2.0,2.0,8.023296999531176,237,0.5358649789029536
32,No,Travel_Rarely,Research & Development,10,4,Other,3618,Female,1,Sales Executive,Married,42330,1.0,11,0,10.0,5,10,0,8,3,3,3.0,4.0,4.0,6.810012236906511,227,0.0
45,No,Travel_Frequently,Research & Development,19,3,Medical,3619,Male,3,Laboratory Technician,Single,36810,3.0,17,1,22.0,2,0,0,0,3,3,2.0,2.0,3.0,6.005568502824859,236,0.0
39,No,Travel_Rarely,Sales,29,1,Marketing,3620,Female,1,Laboratory Technician,Divorced,54600,6.0,13,2,21.0,3,19,15,2,3,3,3.0,2.0,3.0,8.409169082125604,230,0.9347826086956522
58,No,Travel_Rarely,Research & Development,27,3,Other,3621,Male,2,Laboratory Technician,Divorced,21870,1.0,18,1,2.0,1,2,2,2,1,3,1.0,3.0,3.0,5.996511257953988,227,0.0
32,Yes,Travel_Rarely,Research & Development,5,3,Technical Degree,3622,Female,1,Sales Executive,Married,96020,1.0,13,1,10.0,3,10,1,1,3,3,4.0,3.0,3.0,6.469036643026004,235,0.0
39,Yes,Travel_Rarely,Research & Development,18,2,Life Sciences,3623,Male,2,Laboratory Technician,Single,28360,0.0,20,0,6.0,3,5,0,3,2,4,3.0,1.0,3.0,7.708774104683196,242,0.16942148760330578
30,No,Travel_Rarely,Sales,9,1,Marketing,3624,Male,4,Research Director,Married,40890,0.0,18,0,10.0,2,9,6,7,4,3,1.0,4.0,3.0,6.203796695402298,232,0.0
36,No,Travel_Rarely,Sales,1,3,Marketing,3625,Male,2,Sales Executive,Married,166270,3.0,12,0,10.0,5,7,1,7,2,3,4.0,3.0,3.0,6.693960113960115,234,0.0
46,No,Travel_Rarely,Sales,4,3,Medical,3626,Male,1,Research Scientist,Single,26190,6.0,12,1,10.0,3,7,5,7,2,3,4.0,1.0,4.0,7.701045751633986,238,0.15966386554621848
28,No,Non-Travel,Research & Development,1,3,Medical,3627,Male,5,Sales Executive,Married,56790,0.0,13,0,10.0,2,9,7,5,2,3,3.0,4.0,3.0,8.003764650726676,237,0.5063291139240507
50,No,Travel_Rarely,Research & Development,20,2,Medical,3628,Female,5,Laboratory Technician,Married,154020,4.0,21,0,25.0,3,3,1,2,2,4,4.0,1.0,3.0,10.389254385964913,247,1.0
40,Yes,Travel_Rarely,Sales,8,1,Other,3629,Male,1,Laboratory Technician,Single,59850,2.0,13,3,9.0,1,5,1,0,2,3,4.0,2.0,3.0,9.79205054840248,233,1.0
52,Yes,Travel_Rarely,Research & Development,3,2,Technical Degree,3630,Male,3,Laboratory Technician,Single,25790,9.0,19,1,10.0,1,8,7,7,3,3,2.0,2.0,2.0,10.045850023843588,233,1.0
30,No,Travel_Rarely,Research & Development,6,4,Medical,3631,Female,1,Sales Executive,Married,30410,1.0,11,1,9.0,2,9,0,8,2,3,2.0,1.0,3.0,10.366412529550828,235,1.0
39,No,Travel_Rarely,Research & Development,26,1,Medical,3632,Male,2,Healthcare Representative,Single,34470,0.0,14,0,9.0,5,8,1,7,3,3,1.0,3.0,3.0,5.983080137659782,226,0.0
31,No,Non-Travel,Research & Development,1,2,Medical,3633,Male,1,Sales Executive,Divorced,195130,1.0,12,1,10.0,1,10,9,6,2,3,4.0,3.0,2.0,10.114511784511784,231,1.0
41,No,Non-Travel,Sales,6,3,Life Sciences,3634,Female,1,Research Director,Single,27730,1.0,11,0,19.0,3,19,11,9,3,3,3.0,2.0,3.0,7.79622335600907,245,0.2693877551020408
31,Yes,Travel_Frequently,Research & Development,3,1,Life Sciences,3635,Male,1,Sales Executive,Single,71040,1.0,14,1,3.0,3,3,2,2,3,3,4.0,2.0,4.0,9.076394927536231,230,1.0
44,Yes,Travel_Rarely,Sales,5,3,Life Sciences,3636,Male,1,Laboratory Technician,Married,63220,4.0,11,1,10.0,2,3,1,2,3,3,1.0,1.0,4.0,6.025931513409962,232,0.0
42,No,Non-Travel,Research & Development,4,3,Life Sciences,3637,Male,2,Laboratory Technician,Married,20830,0.0,12,2,21.0,3,20,2,10,2,3,3.0,3.0,2.0,9.696563829787234,235,1.0
55,No,Travel_Rarely,Sales,11,3,Technical Degree,3638,Male,2,Manufacturing Director,Married,83810,4.0,15,1,23.0,3,19,9,11,3,3,4.0,3.0,3.0,6.592413632119515,238,0.0
56,No,Travel_Rarely,Sales,3,2,Medical,3639,Female,3,Manufacturing Director,Single,26910,6.0,16,1,36.0,6,7,7,7,3,3,4.0,2.0,3.0,7.954343765162543,229,0.4497816593886463
40,No,Non-Travel,Research & Development,1,1,Life Sciences,3640,Male,1,Laboratory Technician,Divorced,42860,9.0,15,0,6.0,6,4,0,0,3,3,3.0,3.0,3.0,7.242989028944912,238,0.004201680672268907
34,No,Travel_Rarely,Research & Development,3,2,Technical Degree,3641,Male,2,Research Director,Divorced,26590,0.0,24,3,10.0,2,9,1,6,3,4,4.0,4.0,2.0,7.40742337164751,232,0.01293103448275862
40,No,Travel_Rarely,Sales,4,3,Medical,3642,Male,2,Sales Executive,Single,94340,1.0,13,1,9.0,3,9,8,8,2,3,3.0,4.0,3.0,6.011237373737374,231,0.0
41,No,Travel_Frequently,Sales,1,4,Other,3643,Female,2,Healthcare Representative,Divorced,55610,0.0,11,0,10.0,2,9,1,7,2,3,3.0,1.0,3.0,7.692890733056708,241,0.13278008298755187
35,No,Travel_Frequently,Sales,1,2,Technical Degree,3644,Male,2,Manager,Single,66460,1.0,13,1,9.0,2,9,1,1,2,3,3.0,3.0,3.0,9.53671522131888,246,1.0
51,No,Travel_Rarely,Sales,18,2,Life Sciences,3645,Male,4,Manufacturing Director,Divorced,77250,1.0,13,1,33.0,2,33,0,10,3,3,3.0,2.0,3.0,9.52057475158085,246,1.0
38,No,Travel_Rarely,Sales,2,4,Life Sciences,3646,Female,1,Research Scientist,Divorced,107250,3.0,18,0,11.0,5,7,1,7,2,3,2.0,1.0,3.0,6.602037795992715,244,0.0
34,No,Travel_Rarely,Sales,4,3,Life Sciences,3647,Male,2,Research Scientist,Single,88470,1.0,16,0,10.0,3,10,9,6,4,3,3.0,1.0,4.0,7.220665204678363,228,0.0043859649122807015
25,No,Travel_Rarely,Research & Development,6,2,Medical,3648,Female,4,Research Scientist,Married,20450,3.0,19,0,7.0,3,3,1,2,3,3,4.0,4.0,2.0,6.359668495656151,243,0.0
58,Yes,Travel_Rarely,Sales,1,4,Technical Degree,3649,Male,2,Sales Executive,Married,10090,7.0,13,2,31.0,3,10,5,9,4,3,3.0,1.0,2.0,8.51428014184397,235,0.9702127659574468
40,No,Travel_Rarely,Research & Development,14,4,Medical,3650,Female,1,Research Scientist,Married,33480,3.0,22,0,7.0,2,4,0,3,1,4,2.0,2.0,3.0,6.070584370677731,241,0.0
36,No,Travel_Frequently,Sales,16,2,Life Sciences,3651,Male,1,Research Scientist,Married,12810,2.0,11,0,17.0,2,15,6,13,3,3,1.0,1.0,2.0,6.125462555066079,227,0.0
48,No,Travel_Rarely,Research & Development,2,1,Life Sciences,3652,Male,2,Research Scientist,Single,28190,1.0,20,0,11.0,2,10,0,8,2,4,4.0,4.0,3.0,7.6162530062530065,231,0.06493506493506493
27,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3653,Female,2,Laboratory Technician,Married,48510,8.0,18,0,5.0,2,1,0,0,3,3,3.0,4.0,3.0,7.0897234093067425,234,0.004273504273504274
51,No,Travel_Rarely,Research & Development,4,1,Medical,3654,Female,3,Manufacturing Director,Single,40280,3.0,14,0,29.0,3,5,0,3,3,3,4.0,2.0,2.0,7.492518596001859,239,0.04184100418410042
18,No,Non-Travel,Research & Development,1,4,Medical,3655,Male,2,Sales Executive,Single,27200,1.0,22,1,0.0,2,0,0,0,3,4,4.0,4.0,3.0,7.886312299954275,243,0.3374485596707819
35,No,Travel_Rarely,Research & Development,1,4,Other,3656,Female,2,Research Director,Married,81200,0.0,13,0,10.0,2,9,0,0,2,3,4.0,4.0,3.0,7.2445999085505255,243,0.012345679012345678
27,No,Travel_Frequently,Research & Development,26,4,Medical,3657,Female,1,Research Director,Single,46470,3.0,17,0,8.0,3,6,0,0,4,3,4.0,4.0,3.0,7.425011622501161,239,0.012552301255230125
55,Yes,Travel_Rarely,Research & Development,19,3,Technical Degree,3658,Male,1,Human Resources,Single,46800,6.0,14,3,24.0,0,19,3,8,4,3,1.0,3.0,2.0,8.667409344490935,239,0.9874476987447699
56,No,Travel_Rarely,Research & Development,24,4,Life Sciences,3659,Male,2,Laboratory Technician,Married,32210,4.0,15,2,33.0,2,19,15,9,3,3,4.0,2.0,3.0,10.390627394636015,232,1.0
34,No,Non-Travel,Sales,1,2,Life Sciences,3660,Male,2,Research Scientist,Divorced,86210,1.0,17,1,5.0,1,5,0,0,3,3,1.0,3.0,3.0,6.378502155172414,232,0.0
40,No,Travel_Rarely,Research & Development,3,3,Life Sciences,3661,Male,2,Sales Executive,Divorced,45770,5.0,11,1,15.0,3,12,11,8,2,3,2.0,3.0,3.0,6.527122079160705,233,0.0
34,No,Travel_Rarely,Research & Development,5,3,Life Sciences,3662,Male,1,Research Scientist,Married,45530,4.0,18,1,10.0,2,8,7,7,4,3,2.0,3.0,3.0,7.176608309990662,238,0.004201680672268907
31,Yes,Travel_Frequently,Research & Development,2,2,Medical,3663,Female,2,Manufacturing Director,Single,53960,7.0,17,1,3.0,2,1,0,0,1,3,3.0,4.0,4.0,7.710824188385917,243,0.15637860082304528
35,Yes,Travel_Frequently,Research & Development,1,2,Medical,3664,Male,1,Manufacturing Director,Married,67960,0.0,13,0,5.0,2,4,3,2,3,3,4.0,3.0,2.0,9.076310835629018,242,1.0
38,No,Travel_Frequently,Research & Development,7,3,Medical,3665,Female,2,Sales Representative,Divorced,76250,1.0,15,0,4.0,2,4,0,3,2,3,4.0,3.0,3.0,6.4456438865643895,239,0.0
34,No,Travel_Rarely,Research & Development,10,4,Other,3666,Female,2,Laboratory Technician,Single,74120,1.0,24,0,14.0,4,14,4,11,3,4,3.0,4.0,4.0,7.897642390289448,238,0.3739495798319328
28,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3667,Female,2,Healthcare Representative,Married,111590,1.0,12,0,5.0,2,5,0,4,3,3,3.0,1.0,3.0,6.683855703048181,226,0.0
31,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,3668,Male,2,Sales Executive,Married,49600,1.0,15,0,10.0,3,10,6,7,2,3,4.0,3.0,2.0,10.903695116487453,248,1.0
39,No,Travel_Rarely,Research & Development,17,4,Technical Degree,3669,Female,2,Healthcare Representative,Married,104750,3.0,11,1,8.0,3,5,1,4,3,3,1.0,4.0,4.0,10.2876275631855,233,1.0
51,No,Travel_Frequently,Research & Development,20,3,Medical,3670,Male,2,Sales Executive,Married,148140,2.0,11,1,14.0,2,4,3,2,2,3,2.0,2.0,3.0,7.073883994126284,227,0.0
41,No,Travel_Frequently,Research & Development,1,3,Life Sciences,3671,Male,4,Sales Executive,Divorced,191410,3.0,12,1,12.0,2,6,3,3,3,3,4.0,4.0,2.0,10.689122983870968,248,1.0
37,No,Travel_Rarely,Research & Development,2,2,Medical,3672,Female,1,Healthcare Representative,Married,54050,7.0,15,0,8.0,3,6,1,3,4,3,3.0,3.0,3.0,10.399134393729828,241,1.0
33,No,Travel_Frequently,Research & Development,2,3,Medical,3673,Female,1,Sales Executive,Married,87930,6.0,17,0,8.0,2,5,1,2,3,3,2.0,4.0,4.0,7.783477680737506,229,0.2096069868995633
32,No,Travel_Rarely,Research & Development,1,4,Medical,3674,Male,5,Research Director,Married,191890,0.0,12,1,4.0,3,3,1,2,3,3,3.0,2.0,2.0,10.383338956365272,247,1.0
39,No,Non-Travel,Research & Development,29,2,Life Sciences,3675,Male,2,Sales Executive,Married,38750,3.0,15,0,13.0,3,6,0,5,3,3,3.0,3.0,3.0,6.585826055312955,229,0.0
25,No,Travel_Rarely,Research & Development,7,4,Life Sciences,3676,Male,1,Sales Executive,Married,22160,2.0,13,3,6.0,2,3,1,2,2,3,1.0,3.0,2.0,7.194062499999999,240,0.004166666666666667
52,No,Travel_Frequently,Research & Development,2,1,Life Sciences,3677,Male,2,Sales Executive,Married,117130,2.0,14,0,24.0,2,5,0,2,3,3,4.0,3.0,2.0,9.143808668582375,232,1.0
43,No,Travel_Rarely,Research & Development,2,2,Medical,3678,Male,1,Laboratory Technician,Single,78610,1.0,14,2,20.0,1,20,1,8,3,3,1.0,3.0,1.0,9.664248501613647,241,1.0
27,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3679,Male,1,Human Resources,Married,37080,1.0,16,2,6.0,2,6,4,4,3,3,4.0,4.0,3.0,10.299616620752984,242,1.0
27,Yes,Travel_Rarely,Research & Development,2,5,Life Sciences,3680,Female,1,Research Scientist,Single,137700,1.0,18,1,8.0,3,8,7,7,4,3,4.0,3.0,3.0,10.01185030218503,239,1.0
26,No,Travel_Rarely,Research & Development,2,2,Other,3681,Male,3,Laboratory Technician,Single,53040,0.0,20,1,5.0,2,4,1,1,3,4,1.0,4.0,3.0,6.279298611111112,240,0.0
42,No,Travel_Rarely,Sales,23,3,Marketing,3682,Female,3,Research Scientist,Married,26420,0.0,13,1,21.0,3,20,0,9,3,3,3.0,1.0,3.0,6.14515716374269,228,0.0
52,No,Travel_Rarely,Research & Development,5,2,Life Sciences,3683,Female,1,Healthcare Representative,Married,27590,9.0,18,1,12.0,6,5,0,4,3,3,3.0,1.0,1.0,6.4800471014492755,230,0.0
37,No,Travel_Rarely,Research & Development,20,5,Life Sciences,3684,Male,2,Manager,Single,68040,4.0,13,1,8.0,1,3,0,2,3,3,1.0,3.0,3.0,7.524732905982906,234,0.05128205128205128
35,No,Travel_Frequently,Research & Development,6,4,Medical,3685,Female,2,Research Director,Single,61420,2.0,15,1,10.0,2,2,2,2,3,3,3.0,4.0,3.0,7.715177304964539,235,0.19148936170212766
25,No,Travel_Rarely,Research & Development,1,4,Medical,3686,Male,2,Sales Executive,Married,25000,4.0,14,2,7.0,2,3,0,2,1,3,1.0,4.0,2.0,8.00537623066104,237,0.4767932489451477
26,No,Travel_Rarely,Research & Development,29,4,Life Sciences,3687,Male,1,Research Scientist,Single,63890,0.0,22,0,8.0,2,7,0,7,2,4,3.0,1.0,3.0,6.806834733893558,238,0.0
29,No,Travel_Rarely,Sales,9,3,Life Sciences,3688,Male,1,Laboratory Technician,Single,111030,1.0,12,0,10.0,5,10,0,9,2,3,2.0,1.0,2.0,6.2170480225988705,236,0.0
49,Yes,Travel_Frequently,Sales,6,5,Medical,3689,Female,2,Healthcare Representative,Single,23420,3.0,18,0,20.0,2,4,1,3,3,3,1.0,1.0,3.0,7.146965247185513,227,0.004405286343612335
29,Yes,Travel_Frequently,Sales,3,2,Marketing,3690,Female,2,Laboratory Technician,Single,68110,0.0,15,1,9.0,2,8,7,7,3,3,3.0,4.0,3.0,8.60672268907563,238,0.9873949579831933
54,No,Travel_Rarely,Sales,1,3,Medical,3691,Female,2,Manager,Single,22970,6.0,18,2,29.0,2,20,12,7,2,3,4.0,4.0,2.0,6.210766806722689,238,0.0
58,No,Travel_Rarely,Sales,22,3,Life Sciences,3692,Female,2,Laboratory Technician,Married,24500,3.0,12,1,32.0,2,9,1,5,3,3,4.0,1.0,3.0,10.5731884057971,230,1.0
55,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3693,Female,3,Research Scientist,Divorced,50930,2.0,16,1,31.0,3,7,0,0,3,3,2.0,4.0,4.0,7.500814500941621,236,0.0423728813559322
36,No,Travel_Rarely,Research & Development,1,3,Medical,3694,Male,2,Sales Executive,Single,53090,3.0,13,0,15.0,5,5,0,1,3,3,1.0,2.0,3.0,9.38468102636535,236,1.0
31,Yes,Travel_Frequently,Sales,4,3,Life Sciences,3695,Male,2,Manager,Single,30570,1.0,19,0,1.0,3,1,0,0,3,3,2.0,3.0,3.0,7.268322649572649,234,0.0
30,No,Travel_Rarely,Sales,3,3,Life Sciences,3696,Male,3,Sales Executive,Divorced,51210,7.0,13,0,8.0,4,3,0,2,3,3,4.0,1.0,3.0,7.474860539551897,243,0.03292181069958848
31,No,Travel_Rarely,Research & Development,1,3,Medical,3697,Male,1,Laboratory Technician,Single,168560,3.0,12,1,9.0,3,3,1,0,3,3,1.0,2.0,4.0,7.293228260869566,230,0.004347826086956522
34,No,Travel_Frequently,Sales,2,1,Marketing,3698,Female,5,Manager,Divorced,26860,5.0,11,0,10.0,3,4,1,3,4,3,4.0,1.0,3.0,7.606465477823503,243,0.0823045267489712
31,Yes,Travel_Rarely,Sales,20,3,Technical Degree,3699,Male,1,Research Scientist,Single,61800,1.0,14,1,1.0,2,1,0,0,1,3,1.0,2.0,4.0,8.01226122931442,235,0.4851063829787234
27,No,Travel_Rarely,Human Resources,11,4,Medical,3700,Male,4,Sales Executive,Married,66320,0.0,16,0,6.0,3,5,1,4,3,3,2.0,1.0,4.0,7.164859963269055,242,0.004132231404958678
36,No,Travel_Rarely,Sales,1,3,Marketing,3701,Male,2,Research Scientist,Single,35050,1.0,12,2,10.0,2,10,1,8,2,3,1.0,4.0,2.0,6.290197885939037,226,0.0
36,No,Travel_Rarely,Research & Development,24,3,Other,3702,Female,3,Research Director,Married,63970,4.0,14,1,11.0,3,3,0,2,3,3,3.0,1.0,2.0,7.269016393442622,244,0.012295081967213115
47,No,Travel_Rarely,Research & Development,23,4,Life Sciences,3703,Female,2,Sales Executive,Married,62740,7.0,14,2,17.0,0,6,1,2,3,3,1.0,4.0,2.0,7.817304189435337,244,0.2581967213114754
25,Yes,Travel_Rarely,Sales,16,4,Life Sciences,3704,Male,2,Research Scientist,Married,198590,3.0,19,0,6.0,3,3,2,2,2,3,1.0,1.0,3.0,7.215596926713947,235,0.0
37,No,Non-Travel,Sales,8,4,Medical,3705,Male,1,Healthcare Representative,Single,75870,0.0,22,1,7.0,5,6,1,3,3,4,3.0,3.0,1.0,7.582773029439696,234,0.0641025641025641
56,No,Travel_Rarely,Research & Development,10,4,Other,3706,Male,2,Sales Representative,Married,42580,2.0,16,0,5.0,2,3,1,0,3,3,1.0,1.0,4.0,6.627811158798283,233,0.0
47,No,Travel_Rarely,Research & Development,3,2,Medical,3707,Male,2,Laboratory Technician,Married,43640,3.0,11,1,26.0,3,20,5,6,3,3,1.0,3.0,4.0,6.33001283846872,238,0.0
24,No,Travel_Rarely,Research & Development,5,1,Other,3708,Male,1,Manufacturing Director,Married,43350,1.0,15,1,5.0,5,5,0,3,3,3,4.0,3.0,3.0,9.708145048814506,239,1.0
32,No,Travel_Rarely,Sales,4,3,Marketing,3709,Male,1,Research Scientist,Married,53260,4.0,14,1,7.0,2,4,0,3,3,3,4.0,4.0,2.0,7.5200012236906515,227,0.05286343612334802
34,No,Travel_Rarely,Research & Development,9,2,Medical,3710,Male,1,Sales Executive,Married,32800,5.0,13,0,7.0,3,5,0,2,3,3,4.0,2.0,2.0,6.111951690821256,230,0.0
41,No,Travel_Rarely,Research & Development,26,3,Medical,3711,Female,3,Sales Executive,Married,54850,2.0,17,2,7.0,2,4,0,3,3,3,2.0,3.0,2.0,10.50881560283688,235,1.0
40,No,Non-Travel,Sales,3,2,Life Sciences,3712,Male,1,Sales Executive,Divorced,43420,3.0,11,1,11.0,6,8,0,7,2,3,3.0,3.0,4.0,6.403198478561549,241,0.0
31,No,Travel_Rarely,Research & Development,16,3,Medical,3713,Male,2,Human Resources,Divorced,27820,1.0,19,1,13.0,5,13,9,9,3,3,1.0,4.0,3.0,6.688143776824034,233,0.0
46,Yes,Travel_Rarely,Research & Development,18,1,Medical,3714,Male,1,Manufacturing Director,Divorced,59800,4.0,11,1,28.0,2,7,4,3,3,3,1.0,4.0,4.0,6.692377450980392,238,0.0
39,Yes,Non-Travel,Research & Development,2,4,Medical,3715,Male,2,Manufacturing Director,Single,43810,2.0,15,2,11.0,1,1,0,0,2,3,1.0,1.0,4.0,9.369612268518518,240,1.0
31,Yes,Travel_Frequently,Sales,2,3,Medical,3716,Male,2,Sales Executive,Single,25720,1.0,13,3,10.0,3,10,4,7,3,3,3.0,2.0,3.0,6.805786026200874,229,0.0
45,No,Travel_Rarely,Sales,10,2,Marketing,3717,Male,1,Sales Executive,Divorced,38330,2.0,14,0,24.0,1,7,0,7,3,3,2.0,1.0,3.0,10.470683668582375,232,1.0
31,No,Travel_Rarely,Research & Development,16,4,Life Sciences,3718,Male,3,Human Resources,Single,42440,9.0,13,0,8.0,3,3,0,2,3,3,4.0,2.0,3.0,6.6833535137701805,234,0.0
31,Yes,Travel_Frequently,Research & Development,7,4,Life Sciences,3719,Male,1,Laboratory Technician,Married,65000,6.0,23,1,7.0,5,2,2,2,3,4,2.0,4.0,1.0,10.278979963570128,244,1.0
45,No,Travel_Rarely,Research & Development,1,2,Life Sciences,3720,Female,1,Research Scientist,Married,184300,4.0,12,1,10.0,5,3,1,2,3,3,2.0,4.0,4.0,10.609763770180438,234,1.0
48,No,Travel_Rarely,Research & Development,24,3,Technical Degree,3721,Male,2,Research Scientist,Divorced,16010,4.0,12,0,15.0,3,2,2,2,3,3,3.0,1.0,3.0,7.076479963570128,244,0.0
34,Yes,Travel_Rarely,Research & Development,7,4,Medical,3722,Male,2,Research Scientist,Married,26940,1.0,16,1,2.0,3,2,2,2,3,3,1.0,3.0,3.0,7.413740892531876,244,0.045081967213114756
40,No,Non-Travel,Research & Development,25,4,Other,3723,Female,1,Sales Executive,Divorced,31490,2.0,15,1,16.0,1,9,4,8,2,3,4.0,2.0,3.0,8.012629009762902,239,0.5313807531380753
28,No,Travel_Rarely,Research & Development,1,2,Technical Degree,3724,Female,1,Research Scientist,Single,176390,0.0,13,1,6.0,0,5,1,3,3,3,4.0,1.0,3.0,6.501115963124696,229,0.0
44,No,Non-Travel,Research & Development,5,3,Life Sciences,3725,Male,1,Laboratory Technician,Single,23190,3.0,18,0,7.0,4,5,0,3,2,3,3.0,3.0,3.0,6.599003195673549,226,0.0
53,No,Travel_Rarely,Research & Development,2,4,Technical Degree,3726,Male,2,Manager,Single,116910,4.0,20,0,35.0,2,9,8,8,3,4,4.0,2.0,2.0,6.87007215007215,231,0.0
49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3727,Male,3,Laboratory Technician,Married,53240,2.0,19,0,20.0,2,3,1,2,1,3,1.0,3.0,2.0,6.816737329434698,228,0.0
40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3728,Male,3,Laboratory Technician,Divorced,167520,2.0,18,1,8.0,3,3,1,2,3,3,3.0,3.0,4.0,6.47205227379278,237,0.0
44,No,Travel_Rarely,Research & Development,5,1,Other,3729,Male,3,Research Scientist,Single,52280,1.0,13,0,6.0,2,5,1,3,4,3,4.0,2.0,2.0,6.888664990421455,232,0.0
33,No,Travel_Frequently,Human Resources,10,3,Medical,3730,Female,2,Sales Executive,Married,27000,0.0,14,3,5.0,2,4,0,3,3,3,4.0,1.0,3.0,7.328463693957115,228,0.013157894736842105
34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,3731,Female,1,Sales Representative,Single,192460,3.0,15,1,15.0,5,13,3,12,3,3,4.0,1.0,3.0,6.87866402116402,231,0.0
30,No,Travel_Rarely,Sales,1,2,Technical Degree,3732,Male,1,Laboratory Technician,Married,25060,8.0,22,0,4.0,3,2,2,2,3,4,4.0,3.0,2.0,6.120525097465888,228,0.0
42,No,Travel_Frequently,Research & Development,8,4,Medical,3733,Female,1,Sales Executive,Single,60620,1.0,22,2,12.0,2,12,5,8,3,4,1.0,4.0,3.0,7.2821141329614125,239,0.016736401673640166
44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,3734,Female,5,Manufacturing Director,Married,43820,7.0,16,2,11.0,2,1,0,0,3,3,1.0,3.0,2.0,7.5813290229885055,232,0.06896551724137931
30,No,Non-Travel,Research & Development,8,3,Life Sciences,3735,Male,1,Manufacturing Director,Divorced,21430,1.0,17,1,1.0,2,1,0,0,3,3,3.0,3.0,2.0,6.110862068965518,232,0.0
57,No,Travel_Rarely,Sales,2,1,Life Sciences,3736,Male,3,Research Scientist,Married,61620,0.0,14,0,13.0,5,12,2,8,2,3,2.0,3.0,2.0,7.554500000000002,240,0.07083333333333333
49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,3737,Female,2,Sales Executive,Divorced,50940,3.0,15,0,29.0,5,8,0,7,3,3,3.0,2.0,3.0,6.8960463747645955,236,0.0
34,No,Travel_Frequently,Research & Development,2,4,Medical,3738,Female,2,Sales Representative,Divorced,68770,7.0,20,0,16.0,3,14,6,9,3,4,2.0,1.0,2.0,6.355290068829891,226,0.0
28,Yes,Travel_Frequently,Research & Development,2,3,Medical,3739,Male,1,Research Scientist,Married,22740,3.0,20,1,5.0,5,3,1,2,3,4,1.0,3.0,4.0,6.476399618502623,233,0.0
29,Yes,Travel_Frequently,Research & Development,28,3,Medical,3740,Female,5,Research Scientist,Single,44340,5.0,17,3,7.0,1,5,0,0,3,3,1.0,2.0,1.0,7.797684042066759,243,0.2345679012345679
34,Yes,Travel_Rarely,Research & Development,7,1,Medical,3741,Male,1,Research Scientist,Single,62880,0.0,15,1,16.0,2,15,10,10,3,3,1.0,2.0,4.0,8.51721415398801,241,0.9585062240663901
35,No,Travel_Rarely,Sales,7,4,Other,3742,Female,4,Healthcare Representative,Married,25530,1.0,14,1,1.0,4,1,0,0,2,3,4.0,3.0,3.0,6.57575642791552,242,0.0
24,Yes,Travel_Frequently,Sales,3,3,Life Sciences,3743,Male,2,Research Scientist,Single,76540,2.0,17,1,4.0,3,0,0,0,2,3,2.0,1.0,2.0,8.48602859135286,239,0.9288702928870293
24,No,Non-Travel,Research & Development,10,3,Life Sciences,3744,Female,2,Manager,Married,51600,1.0,17,1,1.0,3,1,0,0,1,3,4.0,2.0,3.0,7.415129706152434,242,0.03305785123966942
